DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,LITHOLOGY
1222.912,HORDALAND GP.,Utsira Fm.,15.122540474,1.8195537329,0.5445916057,148.83726501,12.250000954,65000
1223.064,HORDALAND GP.,Utsira Fm.,15.128627777,1.8268641233,0.5426458716,151.15486145,12.250000954,65000
1223.216,HORDALAND GP.,Utsira Fm.,15.138018608,1.8261497021,0.5246884823,152.03543091,12.250000954,65000
1223.368,HORDALAND GP.,Utsira Fm.,15.138760567,1.8211313486,0.4987401962,153.08529663,12.250000954,65000
1223.52,HORDALAND GP.,Utsira Fm.,15.150419235,1.8276175261,0.4853074551,151.65158081,12.250000954,65000
1223.672,HORDALAND GP.,Utsira Fm.,15.188359261,1.8450202942,0.4961332381,148.00296021,12.250000954,65000
1223.824,HORDALAND GP.,Utsira Fm.,15.231915474,1.8546273708,0.5225914121,148.11187744,12.250000954,65000
1223.976,HORDALAND GP.,Utsira Fm.,15.272404671,1.8538427353,0.543147862,147.46095276,12.250000954,65000
1224.128,HORDALAND GP.,Utsira Fm.,15.304454803,1.8575441837,0.5466012359,145.38090515,12.250000954,65000
1224.28,HORDALAND GP.,Utsira Fm.,15.326645851,1.872703433,0.5485102534,145.73194885,12.250000954,65000
1224.432,HORDALAND GP.,Utsira Fm.,15.346271515,1.8888937235,0.5508854389,144.36187744,12.250000954,65000
1224.584,HORDALAND GP.,Utsira Fm.,15.36753273,1.8900765181,0.540705204,143.13189697,12.250000954,65000
1224.736,HORDALAND GP.,Utsira Fm.,15.379636765,1.8806214333,0.5143057108,144.00065613,12.250000954,65000
1224.888,HORDALAND GP.,Utsira Fm.,15.386806488,1.8749217987,0.502519846,144.12565613,12.250000954,65000
1225.04,HORDALAND GP.,Utsira Fm.,15.402938843,1.8840868473,0.5132984519,144.375,12.250000954,65000
1225.192,HORDALAND GP.,Utsira Fm.,15.436787605,1.8961853981,0.5082855225,145.99572754,12.250000954,65000
1225.344,HORDALAND GP.,Utsira Fm.,15.472150803,1.8964785337,0.484364897,145.50262451,12.250000954,65000
1225.496,HORDALAND GP.,Utsira Fm.,15.485862732,1.8824419975,0.4630891681,146.36810303,12.250000954,65000
