CALI,RHOB,NPHI,DTC,LITHOLOGY
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,2.0,1.0,1.0,Sandstone
1.0,2.0,1.0,1.0,Sandstone
1.0,2.0,2.0,1.0,Sandstone
1.0,2.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,2.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Dolomite
1.0,1.0,1.0,1.0,Dolomite
1.0,1.0,1.0,1.0,Dolomite
1.0,1.0,2.0,1.0,Dolomite
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,2.0,1.0,1.0,Tuff
1.0,2.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,2.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,0.0,1.0,Tuff
1.0,1.0,0.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,1.0,1.0,1.0,Tuff
1.0,2.0,2.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,2.0,1.0,Limestone
1.0,1.0,2.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,0.0,1.0,Limestone
1.0,1.0,0.0,1.0,Limestone
1.0,2.0,0.0,0.0,Limestone
1.0,2.0,0.0,0.0,Limestone
1.0,2.0,0.0,1.0,Limestone
1.0,2.0,0.0,1.0,Limestone
1.0,2.0,1.0,1.0,Limestone
1.0,1.0,2.0,1.0,Limestone
1.0,1.0,1.0,1.0,Limestone
1.0,1.0,0.0,1.0,SandstoneShale
1.0,1.0,0.0,1.0,SandstoneShale
1.0,2.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,2.0,1.0,SandstoneShale
1.0,1.0,2.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,SandstoneShale
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,0.0,Sandstone
1.0,1.0,1.0,0.0,Sandstone
1.0,1.0,1.0,0.0,Sandstone
1.0,1.0,1.0,0.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,1.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
1.0,1.0,0.0,1.0,Sandstone
