WELL,DEPTH_MD,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,BS,ROP,DRHO
25/8-7,2180.7191147,ROGALAND GP.,Ty Fm.,8.4009695053,0.5431993008,0.543979466,0.4830493629,2.1842250824,62.809482574,0.2339586616,4.3634252548,89.952682495,183.92329407,8.5,15.515429497,-0.002327185
25/8-7,2180.8711147,ROGALAND GP.,Ty Fm.,8.397190094,0.5313988328,0.5336225629,0.4840089679,2.1870524883,61.777732849,0.2243562341,4.4416117668,89.362586975,184.0375824,8.5,15.515429497,0.003508847
25/8-7,2181.0231147,ROGALAND GP.,Ty Fm.,8.3890285492,0.5096993446,0.5117383599,0.4875109494,2.1928691864,60.660182953,0.222353518,4.4720511436,88.724662781,184.39666748,8.5,15.515429497,0.0073764161
25/8-7,2181.1751147,ROGALAND GP.,Ty Fm.,8.381321907,0.4949825108,0.4948799014,0.4926303625,2.2013244629,60.282356262,0.2202311158,4.3608441353,88.144493103,184.37173462,8.5,19.886314392,0.0080517633
25/8-7,2181.3271147,ROGALAND GP.,Ty Fm.,8.3759975433,0.500233829,0.4985727668,0.4982757568,2.2065992355,60.096717834,0.2137527168,4.0949730873,87.437103271,183.94911194,8.5,25.112680435,0.0073606418
25/8-7,2181.4791147,ROGALAND GP.,Ty Fm.,8.374127388,0.5171217918,0.5153425932,0.503213346,2.2078597546,59.406974792,0.214667514,3.8448655605,86.98651123,183.55982971,8.5,25.112680435,0.0039443499
25/8-7,2181.6311147,ROGALAND GP.,Ty Fm.,8.3771314621,0.5345441699,0.5328267813,0.5063890219,2.2062811852,59.551071167,0.2205708474,3.7005066872,86.693183899,183.51269531,8.5,25.112680435,-0.000394922
25/8-7,2181.7831147,ROGALAND GP.,Ty Fm.,8.384180069,0.5484958887,0.5479351878,0.5071062446,2.2085399628,61.519866943,0.2274979651,3.6086440086,87.38609314,183.68710327,8.5,25.112680435,-0.000473493
25/8-7,2181.9351147,ROGALAND GP.,Ty Fm.,8.3903341293,0.5485397577,0.5500971675,0.5049043298,2.2172877789,63.345844269,0.2305939645,3.5391161442,88.199577332,183.71308899,8.5,25.112680435,0.0039778091
25/8-7,2182.0871147,ROGALAND GP.,Ty Fm.,8.3920135498,0.5348414779,0.5357116461,0.5011252165,2.2303669453,63.729404449,0.2282384783,3.5238816738,88.895118713,183.63284302,8.5,28.969863892,0.0097785043
25/8-7,2182.2391147,ROGALAND GP.,Ty Fm.,8.3914146423,0.5340573788,0.5318044424,0.5012469292,2.2420563698,63.438327789,0.2253178507,3.5486063957,89.1014328,183.74612427,8.5,36.268657684,0.0157017894
25/8-7,2182.3911147,ROGALAND GP.,Ty Fm.,8.3893861771,0.5585439801,0.5554041862,0.5116460919,2.2440466881,63.713733673,0.2237105221,3.6071629524,88.409591675,183.83547974,8.5,39.456367493,0.0188668054
25/8-7,2182.5431147,ROGALAND GP.,Ty Fm.,8.385723114,0.5892241001,0.5862306356,0.5348415375,2.2315888405,64.586372375,0.2208981216,3.6411244869,88.420913696,183.07620239,8.5,39.508441925,0.0148490136
25/8-7,2182.6951147,ROGALAND GP.,Ty Fm.,8.3833055496,0.6232998371,0.6185569167,0.5708557963,2.2125189304,65.397521973,0.219483301,3.6908459663,89.331939697,181.72259521,8.5,39.508441925,0.0064559206
25/8-7,2182.8471147,ROGALAND GP.,Ty Fm.,8.3854312897,0.6695679426,0.665274322,0.6103214622,2.200997591,65.326293945,0.2198435366,3.7684929371,91.751731873,180.91113281,8.5,39.508441925,-0.000999962
25/8-7,2182.9991147,ROGALAND GP.,Ty Fm.,8.3903055191,0.7000772953,0.7007447481,0.6280711293,2.1907935143,64.11076355,0.2200995833,3.770046711,94.220504761,180.91967773,8.5,39.503398895,-0.004892437
25/8-7,2183.1511147,ROGALAND GP.,Ty Fm.,8.3935785294,0.6878169775,0.6908571124,0.6107866764,2.185836792,62.929191589,0.2248985469,3.6440401077,96.66255188,180.90795898,8.5,38.05683136,-0.004351915
25/8-7,2183.3031147,ROGALAND GP.,Ty Fm.,8.3941907883,0.665697813,0.665337503,0.5891557932,2.2087182999,64.039237976,0.2372191101,3.5212614536,96.353523254,180.4427948,8.5,34.775871277,0.0030631304
25/8-7,2183.4551147,ROGALAND GP.,Ty Fm.,8.400976181,0.6847066283,0.6777898073,0.6096366644,2.2504498959,68.941223145,0.2477774024,3.4999439716,93.95916748,179.85362244,8.5,33.053192139,0.0166573822
25/8-7,2183.6071147,ROGALAND GP.,Ty Fm.,8.4241447449,0.784734726,0.7648776174,0.7041676641,2.3188967705,75.727622986,0.2372253239,3.5262589455,89.86946106,179.1796875,8.5,32.99811554,0.030477399
25/8-7,2183.7591147,ROGALAND GP.,Ty Fm.,8.4572143555,1.035835743,0.9937323928,0.9239636064,2.4071359634,80.210227966,0.2146336287,3.4297235012,85.365180969,178.34207153,8.5,32.942745209,0.0382264256
25/8-7,2183.9111147,ROGALAND GP.,Ty Fm.,8.4838552475,1.5132321119,1.4439660311,1.3408386707,2.4902255535,79.225944519,0.1742130369,3.1264541149,82.178443909,177.25172424,8.5,32.887702942,0.0368559994
25/8-7,2184.0631147,ROGALAND GP.,Ty Fm.,8.4938402176,2.2665743828,2.1679637432,2.0122721195,2.5370845795,73.360534668,0.130551964,2.8696689606,81.17401123,175.68992615,8.5,32.828510284,0.0307787918
25/8-7,2184.2151147,ROGALAND GP.,Ty Fm.,8.4900875092,3.1924803257,3.1211063862,2.8191633224,2.5635681152,67.759552002,0.1049805805,2.8886973858,82.63343811,173.64370728,8.5,28.426517487,0.0264272671
25/8-7,2184.3671147,ROGALAND GP.,Ty Fm.,8.4836158752,3.6626000404,3.6992547512,3.1736087799,2.551678896,67.442398071,0.1083365455,3.1930198669,86.649604797,171.22998047,8.5,21.962947845,0.0135437185
25/8-7,2184.5191147,ROGALAND GP.,Ty Fm.,8.4795331955,3.1248943806,3.2415850163,2.6373291016,2.4762420654,71.569610596,0.1381079406,3.5763778687,92.20589447,168.5811615,8.5,22.022386551,-0.007155596
25/8-7,2188.3191147,ROGALAND GP.,Ty Fm.,8.3158283234,0.5946441889,0.6027873158,0.4862195253,2.1663117409,70.98714447,0.2392025441,3.4576156139,92.811935425,167.23719788,8.5,22.233528137,0.0069097513
25/8-7,2188.4711147,ROGALAND GP.,Ty Fm.,8.3094158173,0.5212694407,0.5245864391,0.4286222756,2.1677825451,62.834999084,0.2326053232,3.4756846428,92.305648804,167.55488586,8.5,22.233528137,0.0047145267
25/8-7,2188.6231147,ROGALAND GP.,Ty Fm.,8.3076477051,0.4917616248,0.4927649796,0.4044975936,2.1686689854,61.994724274,0.2328211367,3.4827845097,92.316543579,169.2091217,8.5,22.233528137,0.0077154492
25/8-7,2188.7751147,ROGALAND GP.,Ty Fm.,8.3077869415,0.4821926057,0.4828535318,0.3974758089,2.1725063324,60.587409973,0.234456867,3.3531546593,92.468841553,171.53198242,8.5,22.233528137,0.0142682027
25/8-7,2188.9271147,ROGALAND GP.,Ty Fm.,8.3088998795,0.4746579826,0.4759864509,0.3951402009,2.1761126518,60.663253784,0.2368552536,3.1616325378,92.624961853,173.00003052,8.5,22.233528137,0.0223867744
25/8-7,2189.0791147,ROGALAND GP.,Ty Fm.,8.3071165085,0.4611376822,0.4624935687,0.3918955326,2.1747438908,62.011070251,0.2367845327,3.1090786457,92.811294556,173.60447693,8.5,22.233528137,0.0245255008
25/8-7,2189.2311147,ROGALAND GP.,Ty Fm.,8.3043928146,0.449146539,0.4494366944,0.3870193064,2.1703145504,61.788959503,0.2321456224,3.183275938,92.834381104,174.41633606,8.5,21.280309677,0.0181718469
25/8-7,2189.3831147,ROGALAND GP.,Ty Fm.,8.3064184189,0.4472869337,0.4467789531,0.3829070032,2.1653134823,60.355892181,0.2287428677,3.2525427341,92.61907196,175.26277161,8.5,19.180553436,0.0084704859
25/8-7,2189.5351147,ROGALAND GP.,Ty Fm.,8.3111505508,0.4520087838,0.4517320693,0.3817372918,2.1601855755,59.193862915,0.2319839001,3.2804129124,92.252960205,175.36140442,8.5,19.128103256,0.0027615873
25/8-7,2189.6871147,ROGALAND GP.,Ty Fm.,8.3137140274,0.4534214735,0.4541920424,0.3846997619,2.1619048119,58.445846558,0.2381819785,3.2896447182,91.508628845,175.1151886,8.5,19.187374115,0.0022533801
25/8-7,2189.8391147,ROGALAND GP.,Ty Fm.,8.3134737015,0.4451434314,0.4464490712,0.3925862014,2.1689260006,58.491146088,0.2405806035,3.292484045,90.61895752,175.17832947,8.5,19.24663353,0.0054991422
25/8-7,2189.9911147,ROGALAND GP.,Ty Fm.,8.3140001297,0.4334840477,0.4337547123,0.4037344456,2.1813688278,60.03855896,0.2393506169,3.2971713543,90.44039917,175.36607361,8.5,19.307691574,0.0103827035
25/8-7,2190.1431147,ROGALAND GP.,Ty Fm.,8.3164463043,0.4323329628,0.4313094318,0.4132778347,2.1915142536,61.65637207,0.2379593998,3.3051390648,90.963363647,175.54032898,8.5,21.351257324,0.0158010796
25/8-7,2190.2951147,ROGALAND GP.,Ty Fm.,8.3171491623,0.4425176382,0.4414710104,0.4181996584,2.1980619431,61.36038208,0.2390974611,3.3160703182,91.476722717,175.59243774,8.5,26.024740219,0.0192634463
25/8-7,2190.4471147,ROGALAND GP.,Ty Fm.,8.3147745132,0.4521927238,0.4519988298,0.4202568829,2.2030408382,60.009078979,0.2428075522,3.3278698921,91.872520447,175.35919189,8.5,25.985929489,0.0225321874
25/8-7,2190.5991147,ROGALAND GP.,Ty Fm.,8.3132228851,0.4526458383,0.4537706077,0.4223141074,2.2109949589,59.649707794,0.245976299,3.3315689564,91.924163818,175.14212036,8.5,25.939062119,0.0274058674
25/8-7,2190.7511147,ROGALAND GP.,Ty Fm.,8.3112545013,0.4413570464,0.4424952865,0.4250977039,2.2138073444,60.22864151,0.2449573874,3.318338871,91.894966125,175.44761658,8.5,25.889131546,0.0318675712
25/8-7,2190.9031147,ROGALAND GP.,Ty Fm.,8.3087081909,0.4316484928,0.4313184321,0.4287282825,2.2052278519,60.899017334,0.2412935048,3.3343403339,91.658737183,175.81452942,8.5,25.842485428,0.0295919366
25/8-7,2191.0551147,ROGALAND GP.,Ty Fm.,8.3091287613,0.4360471368,0.4346096814,0.4326011837,2.1927859783,61.123638153,0.2358145118,3.4341640472,91.623626709,175.56306458,8.5,25.790176392,0.0210958812
25/8-7,2191.2071147,ROGALAND GP.,Ty Fm.,8.3102216721,0.4499915242,0.4488339722,0.434409529,2.1901209354,60.775218964,0.2293401361,3.5037126541,91.670204163,174.87190247,8.5,24.393604279,0.0154594071
25/8-7,2191.3591147,ROGALAND GP.,Ty Fm.,8.3081178665,0.4601874053,0.4604358077,0.4329815507,2.197905302,60.903236389,0.2249951065,3.5019822121,91.663139343,174.50660706,8.5,20.921390533,0.0182840675
25/8-7,2191.5111147,ROGALAND GP.,Ty Fm.,8.3057250977,0.4561112225,0.4575076103,0.4301221669,2.2038865089,61.923561096,0.2236772031,3.4982700348,91.544219971,174.7525177,8.5,20.634021759,0.0228158105
25/8-7,2191.6631147,ROGALAND GP.,Ty Fm.,8.3047609329,0.4417178333,0.4426887333,0.4292711914,2.2045776844,62.379749298,0.2227339,3.489628315,91.43006897,174.98320007,8.5,20.634021759,0.0238025747
25/8-7,2191.8151147,ROGALAND GP.,Ty Fm.,8.3050479889,0.4339621961,0.433493048,0.4323262274,2.1993370056,61.61762619,0.2184896618,3.5068020821,91.142868042,174.88145447,8.5,20.634021759,0.0210496988
25/8-7,2191.9671147,ROGALAND GP.,Ty Fm.,8.3068799973,0.4413660467,0.4395098984,0.4385158718,2.1916735172,61.068775177,0.213592127,3.594735384,90.743019104,174.67933655,8.5,20.634021759,0.0161256157
25/8-7,2192.1191147,ROGALAND GP.,Ty Fm.,8.3072509766,0.4620981812,0.4597426951,0.4449583292,2.1870071888,61.435409546,0.2130420208,3.6783504486,90.120162964,174.6578064,8.5,22.383975983,0.0125763109
25/8-7,2192.2711147,ROGALAND GP.,Ty Fm.,8.3052139282,0.4855902195,0.4839010835,0.4491362274,2.1861412525,62.054294586,0.2144903392,3.7172589302,89.376548767,174.47885132,8.5,27.243013382,0.0102007855
25/8-7,2192.4231147,ROGALAND GP.,Ty Fm.,8.3061189651,0.4997151196,0.4995051026,0.4506374896,2.1867733002,62.098674774,0.2133205682,3.7355709076,88.703338623,174.23487854,8.5,27.671974182,0.0051924759
25/8-7,2192.5751147,ROGALAND GP.,Ty Fm.,8.3090581894,0.4977318347,0.4984736741,0.4501588643,2.1903190613,61.670982361,0.2108000964,3.7572557926,88.307830811,174.2731781,8.5,27.671974182,-0.00124096
25/8-7,2192.7271147,ROGALAND GP.,Ty Fm.,8.3081235886,0.4887277186,0.4893803596,0.4487904012,2.1988744736,61.655433655,0.2085769475,3.7526443005,88.254493713,174.47059631,8.5,27.671974182,-0.00191864
25/8-7,2192.8791147,ROGALAND GP.,Ty Fm.,8.3042726517,0.4832949042,0.4836500585,0.4476514757,2.2068960667,62.034141541,0.2047817409,3.6593623161,88.622467041,174.44911194,8.5,27.671974182,0.0003153623
25/8-7,2193.0311147,ROGALAND GP.,Ty Fm.,8.3032140732,0.4808475375,0.4806862175,0.4478774965,2.2073237896,62.059844971,0.2003514767,3.5986201763,89.093353271,174.0393219,8.5,27.671974182,-0.001409431
25/8-7,2193.1831147,ROGALAND GP.,Ty Fm.,8.3061418533,0.4850199521,0.4841057956,0.4498623908,2.2029941082,61.672424316,0.2039189041,3.6031861305,89.508041382,173.38441467,8.5,25.918958664,-0.00510734
25/8-7,2193.3351147,ROGALAND GP.,Ty Fm.,8.3085956573,0.497040242,0.4958380163,0.4527240396,2.199808836,61.374313354,0.2124748677,3.6066589355,89.363059998,172.79521179,8.5,21.29438591,-0.002787866
25/8-7,2193.4871147,ROGALAND GP.,Ty Fm.,8.3086433411,0.5087833405,0.5079354644,0.4543887675,2.1976704597,61.141902924,0.2218806148,3.6023685932,88.773406982,172.67976379,8.5,21.3724823,0.001456974
25/8-7,2193.6391147,ROGALAND GP.,Ty Fm.,8.3074979782,0.51521492,0.5144352913,0.4537126422,2.1947278976,60.921562195,0.235264048,3.6089656353,87.836753845,173.07971191,8.5,21.445375443,0.0015104461
25/8-7,2193.7911147,ROGALAND GP.,Ty Fm.,8.3052339554,0.5237343311,0.523222506,0.4525568485,2.1944396496,60.423755646,0.2451298982,3.5967464447,87.456047058,173.57681274,8.5,21.512882233,0.0019699573
25/8-7,2193.9431147,ROGALAND GP.,Ty Fm.,8.3000097275,0.5251095295,0.5256459117,0.4543676972,2.1983549595,58.841625214,0.2448182404,3.5172655582,87.179199219,173.60995483,8.5,20.423213959,0.0053943237
25/8-7,2194.0951147,ROGALAND GP.,Ty Fm.,8.294137001,0.5135305524,0.5143142939,0.4607123137,2.2005767822,56.053977966,0.243157208,3.4615581036,87.335472107,173.0337677,8.5,14.624038696,0.0042454577
25/8-7,2194.2471147,ROGALAND GP.,Ty Fm.,8.291431427,0.5104373097,0.5100495219,0.4689266682,2.199862957,55.590507507,0.2403437197,3.4392251968,87.174087524,172.39628601,8.5,4.9584984779,-0.002255872
25/8-7,2194.3991147,ROGALAND GP.,Ty Fm.,8.2941589355,0.5233139992,0.522071898,0.4741740823,2.2001991272,58.221515656,0.2359278649,3.418156147,86.98840332,172.13510132,8.5,4.9584984779,-0.006112096
25/8-7,2194.5511147,ROGALAND GP.,Ty Fm.,8.301779747,0.5344417691,0.5337162614,0.473847121,2.202357769,60.413181305,0.2323732078,3.411791563,86.015190125,172.18629456,8.5,4.9584984779,-0.002621415
25/8-7,2194.7031147,ROGALAND GP.,Ty Fm.,8.3074922562,0.5356646776,0.5357765555,0.4699170291,2.2047953606,60.496772766,0.2277570218,3.3855319023,85.03162384,172.51402283,8.5,4.9584984779,0.0035388994
25/8-7,2194.8551147,ROGALAND GP.,Ty Fm.,8.3075208664,0.5305607915,0.5311643481,0.4685150981,2.2084159851,60.379310608,0.2237310708,3.3465538025,84.414268494,173.01239014,8.5,4.9584984779,0.0049299384
25/8-7,2195.0071147,ROGALAND GP.,Ty Fm.,8.3069133759,0.523131907,0.5235455036,0.476377666,2.2146434784,60.398265839,0.2190912068,3.4419231415,84.482269287,173.15206909,8.5,4.9584984779,0.0039396901
25/8-7,2195.1591147,ROGALAND GP.,Ty Fm.,8.3089342117,0.5269528031,0.5256114006,0.498142153,2.2384271622,59.853218079,0.1985965371,3.6721844673,84.680488586,172.79750061,8.5,9.6607980728,0.0128657138
25/8-7,2195.3111147,ROGALAND GP.,Ty Fm.,8.3087654114,0.5638878345,0.5597296357,0.5342004299,2.2875444889,58.717964172,0.1609550416,3.9044599533,84.645339966,172.74890137,8.5,21.913560867,0.0334883481
25/8-7,2195.4631147,ROGALAND GP.,Ty Fm.,8.303940773,0.6177783012,0.6130732298,0.5747308731,2.3376750946,57.233085632,0.1253106147,4.0337758064,84.444320679,173.23361206,8.5,21.913560867,0.0490997806
25/8-7,2195.6151147,ROGALAND GP.,Ty Fm.,8.3000164032,0.6481942534,0.6459619403,0.5979875922,2.3904368877,56.103881836,0.107544899,3.9207015038,84.360458374,173.31997681,8.5,21.913560867,0.0435604975
25/8-7,2195.7671147,ROGALAND GP.,Ty Fm.,8.3004379272,0.6439850926,0.6446985602,0.5893437862,2.4121623039,56.987678528,0.1147807762,3.5835213661,84.074607849,172.50161743,8.5,21.913560867,0.021797454
25/8-7,2195.9191147,ROGALAND GP.,Ty Fm.,8.3025503159,0.62463516,0.6265302896,0.5567743182,2.3692348003,59.525569916,0.1440859884,3.3147222996,83.716964722,171.71472168,8.5,21.913560867,0.0083735911
25/8-7,2196.0711147,ROGALAND GP.,Ty Fm.,8.3037576675,0.6071710587,0.6088719964,0.5206276774,2.302346468,61.45570755,0.1787701398,3.2325809002,83.126106262,171.86354065,8.5,21.089633942,0.013161934
25/8-7,2196.2231147,ROGALAND GP.,Ty Fm.,8.3046226501,0.5921782851,0.5937128067,0.4935709536,2.2522172928,61.721935272,0.2039836198,3.2111215591,83.030845642,172.40623474,8.5,18.702440262,0.0193519704
25/8-7,2196.3751147,ROGALAND GP.,Ty Fm.,8.3070163727,0.5739063025,0.5758062005,0.47701478,2.2273819447,60.834373474,0.2232545614,3.1924862862,83.17440033,172.39704895,8.5,18.637477875,0.0175017677
25/8-7,2196.5271147,ROGALAND GP.,Ty Fm.,8.3096847534,0.5508736372,0.5530680418,0.4687362313,2.2186419964,59.484474182,0.2271308899,3.1823885441,83.838722229,171.70111084,8.5,18.576347351,0.0135849202
25/8-7,2196.6791147,ROGALAND GP.,Ty Fm.,8.310005188,0.5418226123,0.5426350832,0.4659980536,2.2142443657,58.621883392,0.2264252305,3.1747050285,84.48941803,171.04515076,8.5,18.518489838,0.0123677682
25/8-7,2196.8311147,ROGALAND GP.,Ty Fm.,8.3079586029,0.5494207144,0.5486859083,0.4641740918,2.2108790874,59.276069641,0.2266033739,3.1888799667,85.171234131,171.0425415,8.5,18.456701279,0.0148190996
25/8-7,2196.9831147,ROGALAND GP.,Ty Fm.,8.3054847717,0.556809783,0.5560756326,0.460038662,2.2115075588,61.317684174,0.221877262,3.2567255497,84.401947021,171.39329529,8.5,18.538354874,0.0186974574
25/8-7,2197.1351147,ROGALAND GP.,Ty Fm.,8.3032407761,0.5559381843,0.5560253859,0.4592706561,2.217757225,65.497528076,0.2194333524,3.3689661026,82.184715271,171.39224243,8.5,19.354829788,0.019902138
25/8-7,2198.3511147,ROGALAND GP.,Ty Fm.,8.4093990326,6.9561057091,6.7533025742,6.3619670868,2.5332894325,48.504417419,0.0690921471,4.0830307007,63.644142151,161.87294006,8.5,18.074724197,0.0403179713
25/8-7,2198.5031147,ROGALAND GP.,Ty Fm.,8.4020032883,6.0338053703,6.1326136589,5.3489584923,2.497543335,49.200855255,0.0620309263,3.395938158,69.039024353,160.18075562,8.5,18.074724197,-0.013453649
25/8-7,2198.6551147,ROGALAND GP.,Ty Fm.,8.3974084854,3.3270390034,3.601177454,2.9057552814,2.4290730953,52.573684692,0.0722574145,3.0507099628,75.430763245,159.67033386,8.5,18.074724197,-0.031885747
25/8-7,2198.8071147,ROGALAND GP.,Ty Fm.,8.3908720016,1.5291808844,1.7058683634,1.3226546049,2.3445076942,56.665706635,0.112869449,3.0524177551,80.686958313,159.95606995,8.5,18.074724197,-0.026157741
25/8-7,2198.9591147,ROGALAND GP.,Ty Fm.,8.3772096634,0.9183133841,0.9763656259,0.7654466629,2.2705070972,59.723693848,0.1640108973,3.2190291882,83.654647827,160.5223999,8.5,18.074724197,-0.004647864
25/8-7,2199.1111147,ROGALAND GP.,Ty Fm.,8.3638439178,0.6906418204,0.7121885419,0.5693386793,2.2340481281,60.066066742,0.2035058439,3.3573160172,84.794425964,161.24205017,8.5,19.230197906,0.0130286431
25/8-7,2199.2631147,ROGALAND GP.,Ty Fm.,8.3604898453,0.6133782268,0.6205459237,0.4956301153,2.2269532681,58.601150513,0.2348452955,3.4041895866,84.878982544,162.08322144,8.5,26.111923218,0.0184021927
25/8-7,2199.4151147,ROGALAND GP.,Ty Fm.,8.3646602631,0.60350734,0.6042516232,0.4754342437,2.2245213985,58.413597107,0.2416210622,3.3781414032,84.616333008,163.10630798,8.5,27.032150269,0.014692585
25/8-7,2199.5671147,ROGALAND GP.,Ty Fm.,8.3718366623,0.6074559689,0.6070160866,0.4760274291,2.2208454609,60.062648773,0.235607788,3.3168284893,84.362579346,164.25952148,8.5,27.032150269,0.0081603173
25/8-7,2199.7191147,ROGALAND GP.,Ty Fm.,8.3786430359,0.6059768796,0.606151104,0.48190099,2.2203431129,60.832714081,0.2246163636,3.2732019424,84.151618958,165.32287598,8.5,27.032150269,0.0061612409
25/8-7,2199.8711147,ROGALAND GP.,Ty Fm.,8.3821315765,0.6039683819,0.6041697264,0.4860690832,2.2235269547,59.779788971,0.2143899053,3.2612707615,83.993721008,166.13470459,8.5,27.032150269,0.0086423568
25/8-7,2200.0231147,ROGALAND GP.,Ty Fm.,8.3841896057,0.6077944636,0.607383132,0.4866558313,2.2269425392,59.344959259,0.2115677744,3.2600190639,83.581260681,166.92584229,8.5,27.032150269,0.0095847975
25/8-7,2200.1751147,ROGALAND GP.,Ty Fm.,8.3864898682,0.6133394241,0.6127792001,0.4847331047,2.2302014828,60.292922974,0.2144212425,3.2462246418,83.368804932,167.63087463,8.5,25.292888641,0.0098919757
25/8-7,2200.3271147,ROGALAND GP.,Ty Fm.,8.3868894577,0.6034719348,0.6045570374,0.4822683036,2.2359654903,61.419864655,0.2176287621,3.2485132217,83.255340576,167.79182434,8.5,18.091091156,0.0140493121
25/8-7,2200.4791147,ROGALAND GP.,Ty Fm.,8.3843774796,0.5749332309,0.5778884292,0.480748564,2.2431411743,62.297199249,0.2141845524,3.2692580223,83.157752991,167.44412231,8.5,18.174674988,0.0198996719
25/8-7,2200.6311147,ROGALAND GP.,Ty Fm.,8.3820543289,0.5552187562,0.5571183562,0.4799705148,2.2497904301,62.246189117,0.2079167217,3.2807188034,83.212432861,167.11802673,8.5,18.252824783,0.0245250128
25/8-7,2200.7831147,ROGALAND GP.,Ty Fm.,8.3810462952,0.5536434054,0.5536689758,0.4799417555,2.2598104477,60.620895386,0.2036310434,3.2880027294,83.196044922,167.16648865,8.5,18.329046249,0.0257214662
25/8-7,2200.9351147,ROGALAND GP.,Ty Fm.,8.380569458,0.5482901335,0.5488623977,0.4824391007,2.2606141567,59.797420502,0.2019667774,3.2941563129,83.191558838,167.40802002,8.5,20.263458252,0.0203227662
25/8-7,2201.0871147,ROGALAND GP.,Ty Fm.,8.3800325394,0.5417104363,0.5423738956,0.4885783494,2.2527086735,61.032230377,0.2034889162,3.3399858475,83.031730652,167.48657227,8.5,27.589103699,0.0090914145
25/8-7,2201.2391147,ROGALAND GP.,Ty Fm.,8.3805475235,0.5436425805,0.5433855653,0.4960067272,2.2475056648,61.92389679,0.2091299593,3.4091734886,83.598220825,167.40830994,8.5,28.039770126,0.002528602
25/8-7,2201.3911147,ROGALAND GP.,Ty Fm.,8.3845252991,0.544753015,0.5446543097,0.5009120703,2.2448456287,61.36139679,0.2149846703,3.421151638,84.200271606,167.51387024,8.5,28.090091705,0.0056389566
25/8-7,2201.5431147,ROGALAND GP.,Ty Fm.,8.3924055099,0.537637651,0.5384118557,0.5018847585,2.2427632809,60.686775208,0.2153703421,3.4092538357,84.723968506,167.85287476,8.5,28.141462326,0.0089616021
25/8-7,2201.6951147,ROGALAND GP.,Ty Fm.,8.3985280991,0.5247719884,0.5260959268,0.5007641912,2.2410976887,60.317371368,0.209240362,3.4186241627,84.995361328,167.99215698,8.5,28.192827225,0.002696048
25/8-7,2201.8471147,ROGALAND GP.,Ty Fm.,8.3976068497,0.5098469257,0.5113473535,0.499822557,2.2396769524,60.154472351,0.2026960254,3.4067203999,85.062515259,167.7348175,8.5,28.244142532,-0.0089622
25/8-7,2201.9991147,ROGALAND GP.,Ty Fm.,8.3934593201,0.5031187534,0.5037126541,0.499955982,2.2375199795,60.078617096,0.1996698231,3.3709406853,85.095375061,167.37469482,8.5,27.842803955,-0.015482967
25/8-7,2202.1511147,ROGALAND GP.,Ty Fm.,8.3925218582,0.5110018253,0.5101237893,0.5008862019,2.2345337868,59.727714539,0.1999292076,3.3422791958,85.030212402,167.16307068,8.5,23.289876938,-0.014903783
25/8-7,2202.3031147,ROGALAND GP.,Ty Fm.,8.3933134079,0.5246931911,0.523276329,0.5015035868,2.2298336029,59.402431488,0.203360647,3.3469281197,84.924713135,166.98980713,8.5,22.553382874,-0.011516062
25/8-7,2202.4551147,ROGALAND GP.,Ty Fm.,8.3920116425,0.5348593593,0.5338830948,0.5011569858,2.2247924805,59.695491791,0.2087450624,3.3776891232,84.749160767,166.69584656,8.5,22.553382874,-0.00828945
25/8-7,2202.6071147,ROGALAND GP.,Ty Fm.,8.3899850845,0.53351897,0.533768177,0.4994261861,2.2250516415,59.847072601,0.2117040306,3.2929120064,84.705818176,166.52049255,8.5,22.553382874,-0.003480073
25/8-7,2202.7591147,ROGALAND GP.,Ty Fm.,8.3912982941,0.5210345387,0.5223841071,0.496021986,2.2266938686,58.793708801,0.209312737,3.0549151897,84.704544067,166.71678162,8.5,22.553382874,0.0021771998
25/8-7,2202.9111147,ROGALAND GP.,Ty Fm.,8.395606041,0.5110839009,0.5120476484,0.4924116135,2.2299253941,57.262226105,0.2036288083,2.881411314,84.82346344,166.90858459,8.5,22.553382874,0.0058983411
25/8-7,2203.0631147,ROGALAND GP.,Ty Fm.,8.4003944397,0.5116155148,0.5114489198,0.4910980761,2.2318468094,56.847385406,0.1970047355,2.8799343109,85.057983398,166.79737854,8.5,22.316877365,0.0063031334
25/8-7,2203.2151147,ROGALAND GP.,Ty Fm.,8.405081749,0.5163764358,0.5158666372,0.4928355813,2.2362840176,58.306640625,0.1912560761,2.9295036793,85.337554932,166.5589447,8.5,21.28062439,0.0063931998
25/8-7,2203.3671147,ROGALAND GP.,Ty Fm.,8.4077215195,0.5217003226,0.5211682916,0.496334523,2.2413954735,60.322353363,0.1887547076,2.953001976,85.596412659,166.32719421,8.5,21.334886551,0.0055307834
25/8-7,2203.5191147,ROGALAND GP.,Ty Fm.,8.4057664871,0.5257806778,0.5253847241,0.5000343919,2.2436802387,60.817554474,0.1889835447,2.9745724201,85.697555542,166.03172302,8.5,21.391183853,0.001393522
25/8-7,2203.6711147,ROGALAND GP.,Ty Fm.,8.40184021,0.5302839279,0.5298262835,0.5022733212,2.2421877384,59.831245422,0.1880879849,3.0079138279,85.686553955,165.81053162,8.5,21.438537598,-0.003570834
