DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
2096.2087146,,,,17.5,23.615247726,37.460945129,0.7927185893,0.7452103496,,,,,,70.213378906,,,2096.2087402,488467.0625,6853442.0,-2057.975098
2096.3607146,,,,17.5,24.821931839,37.41601181,0.798966229,0.754335463,,,,,,60.631248474,,,2096.3605957,488467.0625,6853442.0,-2058.126953
2096.5127146,,,,17.5,26.02889061,37.883255005,0.7962306738,0.7512372732,,,,,,59.453022003,,,2096.5126953,488467.0625,6853442.0,-2058.278809
2096.6647146,,,,17.5,27.234836578,39.441459656,0.780002296,0.7344655395,,,,,,57.714351654,,,2096.6647949,488467.0625,6853442.0,-2058.430908
2096.8167146,,,,17.5,28.440507889,37.550159454,0.7716830969,0.6902042031,,,,,,57.251861572,,,2096.8166504,488467.0625,6853442.0,-2058.582764
2096.9687146,,,,17.5,29.343034744,36.252708435,0.7615171075,0.6772072911,,,,,,62.346286774,,,2096.96875,488467.0625,6853442.0,-2058.734619
2097.1207146,,,,17.5,29.261236191,36.900806427,0.7526333332,0.6578277349,,,,,,61.235229492,,,2097.1206055,488467.03125,6853442.0,-2058.886475
2097.2727146,,,,17.5,28.462106705,34.292739868,0.7503450513,0.6360141039,,,,,,49.998447418,,,2097.2727051,488467.03125,6853442.0,-2059.03833
2097.4247146,,,,17.5,27.663572311,31.613670349,0.7671858072,0.6389210224,,,,,,50.035839081,,,2097.4248047,488467.03125,6853442.0,-2059.19043
2097.5767146,,,,17.5,26.864110947,28.580060959,0.803494513,0.714957118,,,,,,51.774169922,,,2097.5766602,488467.03125,6853442.0,-2059.342285
2097.7287146,,,,17.5,26.064886093,24.297279358,0.8982988,0.8625481129,,,,,,49.921043396,,,2097.7287598,488467.03125,6853442.0,-2059.494141
2097.8807146,,,,17.5,25.265808105,21.801622391,0.9586033821,0.9124447107,,,,,,46.634628296,,,2097.8806152,488467.03125,6853442.0,-2059.645996
2098.0327146,,,,17.5,24.346700668,20.851831436,0.9317124486,0.9399753213,,,,,,38.593696594,,,2098.0327148,488467.0,6853442.0,-2059.798096
2098.1847146,,,,17.5,23.132698059,20.865276337,0.8762187362,0.8273006678,,,,,,33.382434845,,,2098.1848145,488467.0,6853442.0,-2059.949951
2098.3367146,,,,17.5,21.892948151,22.510669708,0.8409955502,0.7848694921,,,,,,38.447631836,,,2098.3366699,488467.0,6853442.0,-2060.101807
2098.4887146,,,,17.5,20.652906418,25.3612957,0.775510788,0.6916519403,,,,,,46.215293884,,,2098.4887695,488467.0,6853442.0,-2060.253662
2098.6407146,,,,17.5,19.41386795,26.970144272,0.723383069,0.6345604062,,,,,,40.443454742,,,2098.640625,488467.0,6853442.0,-2060.405518
2098.7927146,,,,17.5,18.175329208,24.513538361,0.7023600936,0.602817595,,,,,,41.597602844,,,2098.7927246,488467.0,6853442.0,-2060.557617
2098.9447146,,,,17.5,17.298511505,19.788179398,0.6885926723,0.5754613876,,,,,,43.627799988,,,2098.9448242,488466.96875,6853442.0,-2060.709473
2099.0967146,,,,17.5,17.996376038,15.310317039,0.6883156896,0.5708951354,,,,,,43.931037903,,,2099.0966797,488466.96875,6853442.0,-2060.861328
2099.2487146,,,,17.5,20.372751236,11.401854515,0.694677949,0.5935506225,,,,,,42.600475311,,,2099.2487793,488466.96875,6853442.0,-2061.013184
2099.4007146,,,,17.5,22.746995926,12.763989449,0.7059605122,0.6274237037,,,,,,45.763088226,,,2099.4006348,488466.96875,6853442.0,-2061.165039
2099.5527146,,,,17.5,25.124279022,20.684347153,0.7238412499,0.6397569776,,,,,,45.631263733,,,2099.5527344,488466.96875,6853442.0,-2061.317139
2099.7047146,,,,17.5,27.500846863,27.64922142,0.7409566641,0.6758512855,,,,,,43.987598419,,,2099.704834,488466.96875,6853442.0,-2061.468994
2099.8567146,,,,17.5,29.878108978,34.74571991,0.7526029944,0.697863996,,,,,,44.589286804,,,2099.8566895,488466.9375,6853442.0,-2061.62085
2100.0087146,,,,17.5,31.356697083,43.606006622,0.7570677996,0.6923334599,,,,,,41.990280151,,,2100.0087891,488466.9375,6853442.0,-2061.772705
2100.1607146,,,,17.5,30.125110626,44.459602356,0.7502651215,0.6891804934,,,,,,47.179298401,,,2100.1606445,488466.9375,6853442.0,-2061.924561
2100.3127146,,,,17.5,28.240974426,33.715950012,0.7425982356,0.6684512496,,,,,,49.395530701,,,2100.3127441,488466.9375,6853442.0,-2062.07666
2100.4647146,,,,17.5,26.356287003,28.015367508,0.7322340608,0.6483350992,,,,,,50.965415955,,,2100.4645996,488466.9375,6853442.0,-2062.228271
2100.6167146,,,,17.5,24.473100662,25.838521957,0.7237685323,0.6489037871,,,,,,55.097358704,,,2100.6166992,488466.9375,6853442.0,-2062.380371
2100.7687146,,,,17.5,22.590869904,25.665805817,0.7159225345,0.6472659707,,,,,,53.183135986,,,2100.7687988,488466.90625,6853442.0,-2062.532227
2100.9207146,,,,17.5,20.869623184,29.306232452,0.7007791996,0.6159591675,,,,,,42.782604218,,,2100.9206543,488466.90625,6853442.0,-2062.684082
2101.0727146,,,,17.5,20.180547714,34.025150299,0.6774227619,0.5865526795,,,,,,39.544265747,,,2101.0727539,488466.90625,6853442.0,-2062.836182
2101.2247146,,,,17.5,21.136499405,43.693195343,0.6625038385,0.5670359731,,,,,,37.128055573,,,2101.2246094,488466.90625,6853442.0,-2062.987793
2101.3767146,,,,17.5,22.091508865,55.672977448,0.6741096973,0.5908279419,,,,,,42.328083038,,,2101.376709,488466.90625,6853442.0,-2063.139893
2101.5287146,,,,17.5,23.047847748,51.290348053,0.7095996737,0.6242606044,,,,,,37.904567719,,,2101.5288086,488466.90625,6853442.0,-2063.291748
2101.6807146,,,,17.5,24.003780365,36.092899323,0.7384037971,0.6695956588,,,,,,37.765659332,,,2101.6806641,488466.875,6853442.0,-2063.443604
2101.8327146,,,,17.5,24.960046768,29.204845428,0.7502831817,0.6897015572,,,,,,41.538326263,,,2101.8327637,488466.875,6853442.0,-2063.595703
2101.9847146,,,,17.5,25.720085144,25.534996033,0.7524453402,0.6879909039,,,,,,43.868030548,,,2101.9846191,488466.875,6853442.0,-2063.747314
2102.1367146,,,,17.5,25.735811234,27.473815918,0.7655898333,0.729254365,,,,,,46.996101379,,,2102.1367188,488466.875,6853442.0,-2063.899414
2102.2887146,,,,17.5,25.428916931,31.010663986,0.7808818817,0.7334393263,,,,,,51.776599884,,,2102.2888184,488466.875,6853442.0,-2064.05127
2102.4407146,,,,17.5,25.122068405,30.540424347,0.778542459,0.7003424168,,,,,,48.226200104,,,2102.4406738,488466.875,6853442.0,-2064.203125
2102.5927146,,,,17.5,24.815486908,27.501525879,0.7785869241,0.6919711828,,,,,,51.247650146,,,2102.5927734,488466.84375,6853442.0,-2064.355225
2102.7447146,,,,17.5,24.509141922,23.278421402,0.7888287902,0.7114359736,,,,,,54.924381256,,,2102.7446289,488466.84375,6853442.0,-2064.506836
2102.8967146,,,,17.5,24.19984436,20.800746918,0.8030402064,0.7349582911,,,,,,55.194103241,,,2102.8967285,488466.84375,6853442.0,-2064.658936
2103.0487146,,,,17.5,23.861495972,19.34649086,0.8197090626,0.7700116038,,,,,,48.034370422,,,2103.0488281,488466.84375,6853442.0,-2064.810791
2103.2007146,,,,17.5,23.44818306,21.503736496,0.847864449,0.7839715481,,,,,,46.283874512,,,2103.2006836,488466.84375,6853442.0,-2064.962646
2103.3527146,,,,17.5,23.03534317,24.648124695,0.854295373,0.8071183562,,,,,,47.75308609,,,2103.3527832,488466.84375,6853442.0,-2065.114746
2103.5047146,,,,17.5,22.62191391,25.641098022,0.8402245641,0.7818311453,,,,,,50.979026794,,,2103.5046387,488466.8125,6853442.0,-2065.266602
2103.6567146,,,,17.5,22.208646774,27.132156372,0.8002668619,0.7152275443,,,,,,52.1313591,,,2103.6567383,488466.8125,6853442.0,-2065.418457
2103.8087146,,,,17.5,21.795217514,29.334550858,0.7545688748,0.6776718497,,,,,,44.829689026,,,2103.8085938,488466.8125,6853442.0,-2065.570313
2103.9607146,,,,17.5,21.46006012,30.862520218,0.7371792793,0.6569191813,,,,,,50.188030243,,,2103.9606934,488466.8125,6853442.0,-2065.722168
2104.1127146,,,,17.5,21.505819321,29.336172104,0.7253690362,0.6477761865,,,,,,50.978645325,,,2104.112793,488466.8125,6853442.0,-2065.874268
2104.2647146,,,,17.5,21.816986084,27.834028244,0.7240764499,0.632779479,,,,,,42.793338776,,,2104.2646484,488466.8125,6853442.0,-2066.026123
2104.4167146,,,,17.5,22.128051758,25.630395889,0.7251555324,0.636062026,,,,,,44.032669067,,,2104.416748,488466.78125,6853442.0,-2066.177979
2104.5687146,,,,17.5,22.438957214,22.240777969,0.7310873866,0.6609353423,,,,,,36.137413025,,,2104.5686035,488466.78125,6853442.0,-2066.329834
2104.7207146,,,,17.5,22.749643326,20.274045944,0.7439412475,0.6746368408,,,,,,42.442432404,,,2104.7207031,488466.78125,6853442.0,-2066.481934
2104.8727146,,,,17.5,23.060792923,21.0657444,0.7497761846,0.6780672073,,,,,,45.538993835,,,2104.8728027,488466.78125,6853442.0,-2066.633789
2105.0247146,,,,17.5,23.501312256,24.721534729,0.7538526058,0.6924365163,,,,,,42.747306824,,,2105.0246582,488466.78125,6853442.0,-2066.785645
2105.1767146,,,,17.5,24.540178299,29.417861938,0.7537776232,0.6901063919,,,,,,42.64855957,,,2105.1767578,488466.78125,6853442.0,-2066.9375
2105.3287146,,,,17.5,25.587385178,31.786914825,0.73828578,0.6826499104,,,,,,44.045681,,,2105.3286133,488466.75,6853442.0,-2067.089355
2105.4807146,,,,17.5,26.63611412,31.584255219,0.7204146981,0.6473737955,,,,,,40.343425751,,,2105.4807129,488466.75,6853442.0,-2067.241455
2105.6327146,,,,17.5,27.684473038,32.530700684,0.7067433596,0.6267294884,,,,,,43.6508255,,,2105.6328125,488466.75,6853442.0,-2067.393311
2105.7847146,,,,17.5,28.733272552,31.261152267,0.7002723813,0.6213328242,,,,,,44.520389557,,,2105.784668,488466.75,6853442.0,-2067.545166
2105.9367146,,,,17.5,29.610235214,30.3179245,0.6966489553,0.6103290915,,,,,,46.383003235,,,2105.9367676,488466.75,6853442.0,-2067.697266
2106.0887146,,,,17.5,29.381299973,29.309232712,0.6966430545,0.6072233319,,,,,,50.686946869,,,2106.088623,488466.75,6853442.0,-2067.848877
2106.2407146,,,,17.5,27.946317673,26.206871033,0.693824172,0.6053894162,,,,,,45.35943222,,,2106.2407227,488466.71875,6853442.0,-2068.000977
2106.3927146,,,,17.5,26.511411667,22.951889038,0.6850334406,0.5999274254,,,,,,43.900184631,,,2106.3928223,488466.71875,6853442.0,-2068.152832
2106.5447146,,,,17.5,25.077672958,21.936079025,0.6802999973,0.5968610048,,,,,,51.508384705,,,2106.5446777,488466.71875,6853442.0,-2068.304688
2106.6967146,,,,17.5,23.645105362,24.021806717,0.6800000072,0.5959700942,,,,,,53.507781982,,,2106.6967773,488466.71875,6853442.0,-2068.456787
2106.8487146,,,,17.5,22.21027565,30.662694931,0.6805980206,0.5917370915,,,,,,51.574672699,,,2106.8486328,488466.71875,6853442.0,-2068.608398
2107.0007146,,,,17.5,21.104730606,32.848335266,0.6966516972,0.6094149351,,,,,,58.521884918,,,2107.0007324,488466.71875,6853442.0,-2068.760498
2107.1527146,,,,17.5,22.00116539,31.783052444,0.7120737433,0.6174011827,,,,,,59.085132599,,,2107.152832,488466.71875,6853442.0,-2068.912354
2107.3047146,,,,17.5,23.212202072,30.862731934,0.7089292407,0.603138268,,,,,,52.372112274,,,2107.3046875,488466.6875,6853442.0,-2069.064209
2107.4567146,,,,17.5,24.425098419,30.129024506,0.7004783154,0.5962905288,,,,,,47.022743225,,,2107.4567871,488466.6875,6853442.0,-2069.216309
2107.6087146,,,,17.5,25.637430191,31.129577637,0.6947156787,0.5919683576,,,,,,37.784606934,,,2107.6086426,488466.6875,6853442.0,-2069.36792
2107.7607146,,,,17.5,26.850418091,29.721380234,0.7110151052,0.6069328785,,,,,,35.000389099,,,2107.7607422,488466.6875,6853442.0,-2069.52002
2107.9127146,,,,17.5,28.013784409,32.063850403,0.7333704829,0.6445379257,,,,,,31.754247665,,,2107.9125977,488466.6875,6853442.0,-2069.671875
2108.0647146,,,,17.5,28.736982346,34.989593506,0.7411819696,0.6587881446,,,,,,39.690471649,,,2108.0646973,488466.6875,6853442.0,-2069.82373
2108.2167146,,,,17.5,28.687280655,34.060726166,0.7450279593,0.6782568693,,,,,,44.064403534,,,2108.2167969,488466.65625,6853442.0,-2069.97583
2108.3687146,,,,17.5,28.637582779,33.104377747,0.7412432432,0.6564096212,,,,,,49.342842102,,,2108.3686523,488466.65625,6853442.0,-2070.127441
2108.5207146,,,,17.5,28.587932587,33.340686798,0.7206709981,0.6275472641,,,,,,54.0001297,,,2108.520752,488466.65625,6853442.0,-2070.279541
2108.6727146,,,,17.5,28.538406372,35.108161926,0.7047585249,0.6106471419,,,,,,46.699142456,,,2108.6726074,488466.65625,6853442.0,-2070.431396
2108.8247146,,,,17.5,28.488708496,41.306472778,0.6933367252,0.5931825638,,,,,,46.018718719,,,2108.824707,488466.65625,6853442.0,-2070.583252
2108.9767146,,,,17.5,28.413068771,41.097484589,0.6960110068,0.5980447531,,,,,,46.342418671,,,2108.9768066,488466.65625,6853442.0,-2070.735352
2109.1287146,,,,17.5,28.118225098,34.503955841,0.6957122087,0.6064785123,,,,,,43.341487885,,,2109.1286621,488466.625,6853442.0,-2070.887207
2109.2807146,,,,17.5,27.748907089,32.548915863,0.6908890605,0.6046785116,,,,,,44.599952698,,,2109.2807617,488466.625,6853442.0,-2071.039063
2109.4327146,,,,17.5,27.378961563,29.636396408,0.6757674217,0.5876995921,,,,,,50.229366302,,,2109.4326172,488466.625,6853442.0,-2071.190918
2109.5847146,,,,17.5,27.009210587,26.30286026,0.6626032591,0.5599166155,,,,,,50.236476898,,,2109.5847168,488466.625,6853442.0,-2071.342773
2109.7367146,,,,17.5,26.63926506,26.865236282,0.6586728096,0.5659300685,,,,,,50.953029633,,,2109.7368164,488466.625,6853442.0,-2071.494873
2109.8887146,,,,17.5,26.292697906,25.480260849,0.6662190557,0.5810406208,,,,,,53.320587158,,,2109.8886719,488466.625,6853442.0,-2071.646729
2110.0407146,,,,17.5,26.27122879,26.383335114,0.6896182299,0.6130875945,,,,,,47.652774811,,,2110.0407715,488466.59375,6853442.0,-2071.798584
2110.1927146,,,,17.5,27.290426254,32.577457428,0.7108232975,0.667573154,,,,,,56.265598297,,,2110.192627,488466.59375,6853442.0,-2071.950439
2110.3447146,,,,17.5,28.309648514,36.015563965,0.7038279176,0.6297081709,,,,,,52.111255646,,,2110.3447266,488466.59375,6853442.0,-2072.102295
2110.4967146,,,,17.5,29.328063965,39.066993713,0.6910264492,0.5894032121,,,,,,47.930210114,,,2110.4968262,488466.59375,6853442.0,-2072.254395
2110.6487146,,,,17.5,30.345500946,37.49313736,0.6746155024,0.5767399073,,,,,,46.694496155,,,2110.6486816,488466.59375,6853442.0,-2072.40625
2110.8007146,,,,17.5,31.364645004,32.328739166,0.6715728641,0.5942665339,,,,,,55.76133728,,,2110.8007813,488466.59375,6853442.0,-2072.558105
2110.9527146,,,,17.5,32.216682434,26.595184326,0.6869488358,0.6128721237,,,,,,47.068161011,,,2110.9526367,488466.5625,6853442.0,-2072.709961
2111.1047146,,,,17.5,30.934684753,20.588882446,0.6913912892,0.6437652111,,,,,,48.034008026,,,2111.1047363,488466.5625,6853442.0,-2072.862061
2111.2567146,,,,17.5,28.376529694,16.765008926,0.6939921975,0.6571382284,,,,,,48.655918121,,,2111.2568359,488466.5625,6853442.0,-2073.013916
2111.4087146,,,,17.5,25.813810349,14.856414795,0.6966821551,0.7059000134,,,,,,50.088932037,,,2111.4086914,488466.5625,6853442.0,-2073.165771
2111.5607146,,,,17.5,23.252632141,16.812551498,0.6994934082,0.7024050951,,,,,,48.387729645,,,2111.560791,488466.5625,6853442.0,-2073.317627
2111.7127146,,,,17.5,20.689903259,22.754432678,0.7040650845,0.6522811055,,,,,,42.431095123,,,2111.7126465,488466.5625,6853442.0,-2073.469482
2111.8647146,,,,17.5,18.138978958,29.262889862,0.7095485926,0.6522609591,,,,,,45.593593597,,,2111.8647461,488466.53125,6853442.0,-2073.621582
2112.0167146,,,,17.5,15.91327858,37.448551178,0.7099558115,0.6567317247,,,,,,51.165046692,,,2112.0166016,488466.53125,6853442.0,-2073.773193
2112.1687146,,,,17.5,16.486352921,34.810813904,0.7036632299,0.6632360816,,,,,,44.063922882,,,2112.1687012,488466.53125,6853442.0,-2073.925293
2112.3207146,,,,17.5,17.059501648,24.569488525,0.6903140545,0.654294908,,,,,,53.37279129,,,2112.3208008,488466.53125,6853442.0,-2074.077393
2112.4727146,,,,17.5,17.63225174,13.93820858,0.6792394519,0.6369488239,,,,,,42.674663544,,,2112.4726563,488466.53125,6853442.0,-2074.229004
2112.6247146,,,,17.5,18.204250336,6.4654064178,0.6702947617,0.6187233925,,,,,,42.370323181,,,2112.6247559,488466.53125,6853442.0,-2074.381104
2112.7767146,,,,17.5,18.777399063,7.8333010674,0.6657912731,0.6145364046,,,,,,39.542701721,,,2112.7766113,488466.5,6853442.0,-2074.532715
2112.9287146,,,,17.5,19.311742783,11.962104797,0.6563997269,0.5992912054,,,,,,34.864376068,,,2112.9287109,488466.5,6853442.0,-2074.684814
2113.0807146,,,,17.5,18.923505783,14.666089058,0.644769907,0.5812244415,,,,,,34.445701599,,,2113.0808105,488466.5,6853442.0,-2074.836914
2113.2327146,,,,17.5,17.616970062,15.047305107,0.6417521834,0.5938255191,,,,,,31.790058136,,,2113.232666,488466.5,6853442.0,-2074.988525
2113.3847146,,,,17.5,16.307985306,13.898366928,0.6458799243,0.5892400146,,,,,,22.602298737,,,2113.3847656,488466.5,6853442.0,-2075.140625
2113.5367146,,,,17.5,14.999897957,10.344335556,0.6513733268,0.5880622268,,,,,,31.559371948,,,2113.5366211,488466.5,6853442.0,-2075.29248
2113.6887146,,,,17.5,13.690906525,9.6988964081,0.6603320837,0.6060263515,,,,,,34.890552521,,,2113.6887207,488466.46875,6853442.0,-2075.444336
2113.8407146,,,,17.5,12.382795334,11.706338882,0.6751468778,0.6208885312,,,,,,36.684204102,,,2113.8408203,488466.46875,6853442.0,-2075.596436
2113.9927146,,,,17.5,11.113974571,10.596722603,0.6840641499,0.6383876801,,,,,,39.911216736,,,2113.9926758,488466.46875,6853442.0,-2075.748047
2114.1447146,,,,17.5,11.484975815,11.474547386,0.678452909,0.621289134,,,,,,37.96099472,,,2114.1447754,488466.46875,6853442.0,-2075.900146
2114.2967146,,,,17.5,11.981589317,15.722490311,0.67141819,0.5965818763,,,,,,36.007713318,,,2114.2966309,488466.46875,6853442.0,-2076.052002
2114.4487146,,,,17.5,12.477871895,21.503717422,0.6722248793,0.5845229626,,,,,,34.10313797,,,2114.4487305,488466.46875,6853442.0,-2076.203857
2114.6007146,,,,17.5,12.973428726,27.130477905,0.6611462831,0.5673235655,,,,,,35.148826599,,,2114.6008301,488466.4375,6853442.0,-2076.355957
2114.7527146,,,,17.5,13.470044136,25.978412628,0.6425274014,0.5614165664,,,,,,32.427707672,,,2114.7526855,488466.4375,6853442.0,-2076.507568
2114.9047146,,,,17.5,13.966238022,19.637882233,0.6149003506,0.5225595832,,,,,,36.385082245,,,2114.9047852,488466.4375,6853442.0,-2076.659668
2115.0567146,,,,17.5,14.462450981,15.732501984,0.6017375588,0.5041889548,,,,,,42.8022995,,,2115.0566406,488466.4375,6853442.0,-2076.811523
2115.2087146,,,,17.5,14.95720005,14.867259026,0.5900024176,0.5209012032,,,,,,43.627429962,,,2115.2087402,488466.4375,6853442.0,-2076.963379
2115.3607146,,,,17.5,15.452821732,14.837460518,0.5907993317,0.5212996602,,,,,,49.386955261,,,2115.3605957,488466.4375,6853442.0,-2077.115234
2115.5127146,,,,17.5,15.948217392,15.588693619,0.5972799659,0.5238919854,,,,,,55.270145416,,,2115.5126953,488466.40625,6853442.0,-2077.267334
2115.6647146,,,,17.5,16.44383812,16.132833481,0.6085397601,0.5385215878,,,,,,54.998256683,,,2115.6647949,488466.40625,6853442.0,-2077.419189
2115.8167146,,,,17.5,16.939138412,17.136753082,0.6147528887,0.5637079477,,,,,,36.417129517,,,2115.8166504,488466.40625,6853442.0,-2077.571045
2115.9687146,,,,17.5,17.433887482,20.010814667,0.6056905985,0.5803365111,,,,,,36.457683563,,,2115.96875,488466.40625,6853442.0,-2077.7229
2116.1207146,,,,17.5,17.573738098,21.578929901,0.591397047,0.5730040073,,,,,,39.886154175,,,2116.1206055,488466.40625,6853442.0,-2077.874756
2116.2727146,,,,17.5,17.623832703,19.536809921,0.5855910182,0.5254694223,,,,,,40.733524323,,,2116.2727051,488466.40625,6853442.0,-2078.026855
2116.4247146,,,,17.5,17.672605515,19.536113739,0.5861872435,0.5384449363,,,,,,44.8475914,,,2116.4248047,488466.375,6853442.0,-2078.178711
2116.5767146,,,,17.5,17.721315384,22.257741928,0.584142983,0.5297863483,,,,,,36.090644836,,,2116.5766602,488466.375,6853442.0,-2078.330566
2116.7287146,,,,17.5,17.770214081,23.398447037,0.5808801651,0.518476963,,,,,,30.195108414,,,2116.7287598,488466.375,6853442.0,-2078.482666
2116.8807146,,,,17.5,17.8189888,20.168766022,0.5828441381,0.5150851011,,,,,,32.314319611,,,2116.8806152,488466.375,6853442.0,-2078.634277
2117.0327146,,,,17.5,17.799808502,17.557952881,0.5970788598,0.5306355357,,,,,,40.879894257,,,2117.0327148,488466.375,6853442.0,-2078.786377
2117.1847146,,,,17.5,17.568782806,16.275461197,0.6110645533,0.5653989315,,,,,,27.946123123,,,2117.1848145,488466.375,6853442.0,-2078.938232
2117.3367146,,,,17.5,17.331066132,14.931208611,0.6264588833,0.5698778033,,,,,,37.344741821,,,2117.3366699,488466.34375,6853442.0,-2079.090088
2117.4887146,,,,17.5,17.093582153,15.552480698,0.6427896023,0.5914700031,,,,,,36.184677124,,,2117.4887695,488466.34375,6853442.0,-2079.242188
2117.6407146,,,,17.5,16.855861664,17.70788002,0.6604012251,0.611702621,,,,,,40.729312897,,,2117.640625,488466.34375,6853442.0,-2079.393799
2117.7927146,,,,17.5,16.618280411,15.785844803,0.6942560673,0.6483392119,,,,,,35.19802475,,,2117.7927246,488466.34375,6853442.0,-2079.545898
2117.9447146,,,,17.5,16.381097794,13.628582001,0.7339404225,0.7555392385,,,,,,22.682035446,,,2117.9448242,488466.34375,6853442.0,-2079.697754
2118.0967146,,,,17.5,16.209474564,12.28232193,0.7440795898,0.7116459012,,,,,,36.646987915,,,2118.0966797,488466.34375,6853442.0,-2079.849609
2118.2487146,,,,17.5,16.07179451,11.865550041,0.6995699406,0.6428022981,,,,,,31.930624008,,,2118.2487793,488466.3125,6853442.0,-2080.001709
2118.4007146,,,,17.5,15.935747147,17.554439545,0.6623268723,0.6022472978,,,,,,27.404893875,,,2118.4006348,488466.3125,6853442.0,-2080.15332
2118.5527146,,,,17.5,15.799874306,25.973579407,0.6502844095,0.6053996086,,,,,,33.299900055,,,2118.5527344,488466.3125,6853442.0,-2080.30542
2118.7047146,,,,17.5,15.663757324,27.979877472,0.6445211172,0.5944005847,,,,,,37.281295776,,,2118.704834,488466.3125,6853442.0,-2080.45752
2118.8567146,,,,17.5,15.527709961,27.823703766,0.636028409,0.5881583691,,,,,,40.616584778,,,2118.8566895,488466.3125,6853442.0,-2080.609131
2119.0087146,,,,17.5,15.480699539,28.015666962,0.616103828,0.5699031353,,,,,,30.93204689,,,2119.0087891,488466.3125,6853442.0,-2080.76123
2119.1607146,,,,17.5,16.085927963,27.345880508,0.6004982591,0.5394421816,,,,,,30.995113373,,,2119.1606445,488466.3125,6853442.0,-2080.912842
2119.3127146,,,,17.5,16.735860825,26.811109543,0.5849762559,0.5255762339,,,,,,30.395498276,,,2119.3127441,488466.28125,6853442.0,-2081.064941
2119.4647146,,,,17.5,17.385387421,26.388492584,0.5848286748,0.5370509028,,,,,,35.215133667,,,2119.4645996,488466.28125,6853442.0,-2081.216797
2119.6167146,,,,17.5,18.035366058,26.206705093,0.5936079621,0.5523589253,,,,,,33.529758453,,,2119.6166992,488466.28125,6853442.0,-2081.368652
2119.7687146,,,,17.5,18.684989929,24.833734512,0.6063136458,0.5588599443,,,,,,36.645545959,,,2119.7687988,488466.28125,6853442.0,-2081.520752
2119.9207146,,,,17.5,19.333791733,22.231035233,0.6202775836,0.5741183758,,,,,,36.931182861,,,2119.9206543,488466.28125,6853442.0,-2081.672607
2120.0727146,,,,17.5,20.18365097,22.666765213,0.6283769011,0.5996354818,,,,,,37.760002136,,,2120.0727539,488466.28125,6853442.0,-2081.824463
2120.2247146,,,,17.5,21.208509445,24.317422867,0.6218571663,0.5699317455,,,,,,33.444412231,,,2120.2246094,488466.25,6853442.0,-2081.976318
2120.3767146,,,,17.5,22.246742249,23.64367485,0.60137707,0.5490040779,,,,,,35.409759521,,,2120.376709,488466.25,6853442.0,-2082.128174
2120.5287146,,,,17.5,23.283668518,24.688228607,0.5941236615,0.5286195278,,,,,,43.827713013,,,2120.5288086,488466.25,6853442.0,-2082.280273
2120.6807146,,,,17.5,24.322422028,27.16878891,0.6063961983,0.5885121226,,,,,,42.99578476,,,2120.6806641,488466.25,6853442.0,-2082.432129
2120.8327146,,,,17.5,25.360664368,28.701198578,0.6156651378,0.6414140463,,,,,,45.53521347,,,2120.8327637,488466.25,6853442.0,-2082.583984
2120.9847146,,,,17.5,26.402067184,27.652112961,0.6118050814,0.6090114713,,,,,,44.641098022,,,2120.9846191,488466.25,6853442.0,-2082.73584
2121.1367146,,,,17.5,26.031871796,26.064516068,0.5920268893,0.5426775217,,,,,,42.954357147,,,2121.1367188,488466.21875,6853442.0,-2082.887695
2121.2887146,,,,17.5,25.507263184,24.292243958,0.5832628012,0.5231534243,,,,,,36.978233337,,,2121.2888184,488466.21875,6853442.0,-2083.039795
2121.4407146,,,,17.5,24.982795715,23.664869308,0.5807110071,0.5176747441,,,,,,34.128623962,,,2121.4406738,488466.21875,6853442.0,-2083.19165
2121.5927146,,,,17.5,24.457979202,24.651309967,0.6016461253,0.5238026381,,,,,,36.392230988,,,2121.5927734,488466.21875,6853442.0,-2083.343506
2121.7447146,,,,17.5,23.933511734,26.644290924,0.6154138446,0.5561054945,,,,,,39.976737976,,,2121.7446289,488466.21875,6853442.0,-2083.495361
2121.8967146,,,,17.5,23.40961647,28.126235962,0.6097095013,0.5553911924,,,,,,38.802799225,,,2121.8967285,488466.21875,6853442.0,-2083.647461
2122.0487146,,,,17.5,23.322387695,31.303413391,0.6147218943,0.5493200421,,,,,,42.054893494,,,2122.0488281,488466.1875,6853442.0,-2083.799316
2122.2007146,,,,17.5,23.856761932,36.660953522,0.6282833815,0.5523027778,,,,,,44.23191452,,,2122.2006836,488466.1875,6853442.0,-2083.951172
2122.3527146,,,,17.5,24.465913773,35.796936035,0.646092236,0.5751356483,,,,,,34.743503571,,,2122.3527832,488466.1875,6853442.0,-2084.103027
2122.5047146,,,,17.5,25.074058533,35.88483429,0.6752269864,0.6406495571,,,,,,38.075122833,,,2122.5046387,488466.1875,6853442.0,-2084.254883
2122.6567146,,,,17.5,25.683017731,38.758453369,0.6803101301,0.6288740039,,,,,,38.881652832,,,2122.6567383,488466.1875,6853442.0,-2084.406982
2122.8087146,,,,17.5,26.291854858,34.176696777,0.658028543,0.5948929191,,,,,,51.243484497,,,2122.8085938,488466.1875,6853442.0,-2084.558838
